                                                                                                 04 Dec 2020 13:52:32
Educational Use Only
Satellite-Satellite2:  Fixed Position & Velocity


      Time (UTCG)             x (km)           y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
1 Feb 2018 13:19:00.000     2629.142002     18811.422629    14154.278507      -0.090777       1.131898       3.840812
1 Feb 2018 13:20:00.000     2623.914094     18878.521955    14383.951234      -0.084819       1.105178       3.815447
1 Feb 2018 13:21:00.000     2619.040354     18944.037607    14612.108144      -0.078975       1.079102       3.790282
1 Feb 2018 13:22:00.000     2614.513964     19008.007565    14838.761210      -0.073244       1.053648       3.765315
1 Feb 2018 13:23:00.000     2610.328139     19070.468573    15063.922320      -0.067626       1.028797       3.740546
1 Feb 2018 13:24:00.000     2606.476134     19131.456192    15287.603268      -0.062120       1.004529       3.715973
1 Feb 2018 13:25:00.000     2602.951250     19191.004852    15509.815750      -0.056726       0.980825       3.691594
1 Feb 2018 13:26:00.000     2599.746836     19249.147896    15730.571358      -0.051441       0.957669       3.667407
1 Feb 2018 13:27:00.000     2596.856296     19305.917629    15949.881574      -0.046266       0.935042       3.643411
1 Feb 2018 13:28:00.000     2594.273088     19361.345361    16167.757767      -0.041200       0.912930       3.619603
1 Feb 2018 13:29:00.000     2591.990729     19415.461445    16384.211190      -0.036241       0.891315       3.595982
1 Feb 2018 13:30:00.000     2590.002800     19468.295317    16599.252976      -0.031389       0.870184       3.572546
1 Feb 2018 13:31:00.000     2588.302944     19519.875538    16812.894137      -0.026641       0.849522       3.549291
1 Feb 2018 13:32:00.000     2586.884872     19570.229819    17025.145560      -0.021998       0.829315       3.526218
1 Feb 2018 13:33:00.000     2585.742362     19619.385066    17236.018007      -0.017459       0.809550       3.503322
1 Feb 2018 13:34:00.000     2584.869261     19667.367403    17445.522112      -0.013021       0.790213       3.480603
1 Feb 2018 13:35:00.000     2584.259487     19714.202208    17653.668384      -0.008684       0.771294       3.458058
1 Feb 2018 13:36:00.000     2583.907031     19759.914137    17860.467201      -0.004446       0.752780       3.435685
1 Feb 2018 13:37:00.000     2583.805955     19804.527156    18065.928815      -0.000307       0.734660       3.413482
1 Feb 2018 13:38:00.000     2583.950395     19848.064567    18270.063345       0.003736       0.716922       3.391446
1 Feb 2018 13:39:00.000     2584.334563     19890.549029    18472.880786       0.007682       0.699558       3.369575
1 Feb 2018 13:40:00.000     2584.952741     19932.002586    18674.391000       0.011534       0.682555       3.347868
1 Feb 2018 13:41:00.000     2585.799291     19972.446688    18874.603724       0.015292       0.665905       3.326323
1 Feb 2018 13:42:00.000     2586.868647     20011.902214    19073.528567       0.018959       0.649599       3.304936
1 Feb 2018 13:43:00.000     2588.155319     20050.389492    19271.175008       0.022534       0.633627       3.283706
1 Feb 2018 13:44:00.000     2589.653604     20087.928182    19467.552583       0.026020       0.617981       3.262632
1 Feb 2018 13:45:00.000     2591.358737     20124.537840    19662.670164       0.029418       0.602652       3.241710
1 Feb 2018 13:46:00.000     2593.265166     20160.237123    19856.537034       0.032728       0.587632       3.220938
1 Feb 2018 13:47:00.000     2595.367702     20195.044346    20049.162176       0.035953       0.572914       3.200316
1 Feb 2018 13:48:00.000     2597.661229     20228.977363    20240.554451       0.039093       0.558489       3.179840
1 Feb 2018 13:49:00.000     2600.140706     20262.053587    20430.722597       0.042149       0.544351       3.159509
1 Feb 2018 13:50:00.000     2602.801166     20294.290001    20619.675235       0.045124       0.530493       3.139320
1 Feb 2018 13:51:00.000     2605.637715     20325.703174    20807.420865       0.048017       0.516907       3.119272
1 Feb 2018 13:52:00.000     2608.645531     20356.309277    20993.967874       0.050831       0.503588       3.099363
1 Feb 2018 13:53:00.000     2611.819867     20386.124092    21179.324529       0.053566       0.490528       3.079591
1 Feb 2018 13:54:00.000     2615.156046     20415.163030    21363.498986       0.056224       0.477723       3.059954
1 Feb 2018 13:55:00.000     2618.649463     20443.441139    21546.499287       0.058806       0.465165       3.040450
1 Feb 2018 13:56:00.000     2622.295582     20470.973120    21728.333363       0.061313       0.452850       3.021077
1 Feb 2018 13:57:00.000     2626.089941     20497.773333    21909.009034       0.063746       0.440771       3.001834
1 Feb 2018 13:58:00.000     2630.028143     20523.855814    22088.534014       0.066107       0.428923       2.982718
1 Feb 2018 13:59:00.000     2634.105864     20549.234282    22266.915908       0.068396       0.417302       2.963728
1 Feb 2018 14:00:00.000     2638.318845     20573.922147    22444.162217       0.070614       0.405901       2.944862
1 Feb 2018 14:01:00.000     2642.662897     20597.932525    22620.280337       0.072763       0.394717       2.926119
1 Feb 2018 14:02:00.000     2647.133897     20621.278245    22795.277562       0.074845       0.383744       2.907497
1 Feb 2018 14:03:00.000     2651.727787     20643.971854    22969.161085       0.076859       0.372978       2.888993
1 Feb 2018 14:04:00.000     2656.440577     20666.025633    23141.937999       0.078807       0.362415       2.870607
1 Feb 2018 14:05:00.000     2661.268340     20687.451598    23313.615301       0.080690       0.352049       2.852337
1 Feb 2018 14:06:00.000     2666.207213     20708.261514    23484.199889       0.082509       0.341878       2.834181
1 Feb 2018 14:07:00.000     2671.253397     20728.466897    23653.698566       0.084266       0.331897       2.816137
1 Feb 2018 14:08:00.000     2676.403157     20748.079028    23822.118043       0.085961       0.322102       2.798205
1 Feb 2018 14:09:00.000     2681.652818     20767.108952    23989.464937       0.087595       0.312489       2.780382
1 Feb 2018 14:10:00.000     2686.998766     20785.567492    24155.745775       0.089170       0.303054       2.762667
1 Feb 2018 14:11:00.000     2692.437450     20803.465252    24320.966994       0.090685       0.293795       2.745059
1 Feb 2018 14:12:00.000     2697.965376     20820.812624    24485.134944       0.092144       0.284707       2.727556
1 Feb 2018 14:13:00.000     2703.579112     20837.619794    24648.255885       0.093545       0.275787       2.710157
1 Feb 2018 14:14:00.000     2709.274950     20853.896574    24810.336178       0.094891       0.267031       2.692859
1 Feb 2018 14:15:00.000     2715.050235     20869.653103    24971.381551       0.096181       0.258438       2.675663
1 Feb 2018 14:16:00.000     2720.901378     20884.898810    25131.398195       0.097418       0.250003       2.658566
1 Feb 2018 14:17:00.000     2726.825173     20899.643114    25290.392038       0.098603       0.241723       2.641567
1 Feb 2018 14:18:00.000     2732.818474     20913.895257    25448.368930       0.099735       0.233596       2.624665
1 Feb 2018 14:19:00.000     2738.878186     20927.664304    25605.334637       0.100816       0.225619       2.607859
1 Feb 2018 14:20:00.000     2745.001272     20940.959155    25761.294853       0.101846       0.217789       2.591147
1 Feb 2018 14:21:00.000     2751.184745     20953.788542    25916.255190       0.102828       0.210103       2.574527
1 Feb 2018 14:22:00.000     2757.425674     20966.161039    26070.221189       0.103761       0.202558       2.558000
1 Feb 2018 14:23:00.000     2763.721180     20978.085065    26223.198313       0.104647       0.195153       2.541563
1 Feb 2018 14:24:00.000     2770.068434     20989.568885    26375.191956       0.105485       0.187884       2.525215
1 Feb 2018 14:25:00.000     2776.464659     21000.620619    26526.207436       0.106278       0.180749       2.508955
1 Feb 2018 14:26:00.000     2782.907128     21011.248241    26676.250003       0.107026       0.173746       2.492782
1 Feb 2018 14:27:00.000     2789.393166     21021.459587    26825.324836       0.107730       0.166873       2.476695
1 Feb 2018 14:28:00.000     2795.920143     21031.262355    26973.437046       0.108391       0.160126       2.460693
1 Feb 2018 14:29:00.000     2802.485482     21040.664111    27120.591676       0.109009       0.153505       2.444774
1 Feb 2018 14:30:00.000     2809.086652     21049.672290    27266.793703       0.109585       0.147006       2.428937
1 Feb 2018 14:31:00.000     2815.721168     21058.294202    27412.048038       0.110120       0.140628       2.413182
1 Feb 2018 14:32:00.000     2822.386593     21066.537033    27556.359528       0.110615       0.134370       2.397507
1 Feb 2018 14:33:00.000     2829.080538     21074.407850    27699.732956       0.111070       0.128227       2.381911
1 Feb 2018 14:34:00.000     2835.800656     21081.913600    27842.173043       0.111487       0.122200       2.366393
1 Feb 2018 14:35:00.000     2842.544648     21089.061117    27983.684448       0.111866       0.116286       2.350953
1 Feb 2018 14:36:00.000     2849.310258     21095.857126    28124.271770       0.112207       0.110483       2.335588
1 Feb 2018 14:37:00.000     2856.095275     21102.308238    28263.939547       0.112512       0.104789       2.320299
1 Feb 2018 14:38:00.000     2862.897529     21108.420960    28402.692261       0.112781       0.099202       2.305084
1 Feb 2018 14:39:00.000     2869.714896     21114.201697    28540.534333       0.113016       0.093722       2.289942
1 Feb 2018 14:40:00.000     2876.545291     21119.656748    28677.470128       0.113216       0.088346       2.274873
1 Feb 2018 14:41:00.000     2883.386675     21124.792317    28813.503957       0.113382       0.083072       2.259875
1 Feb 2018 14:42:00.000     2890.237046     21129.614509    28948.640072       0.113515       0.077899       2.244947
1 Feb 2018 14:43:00.000     2897.094445     21134.129334    29082.882674       0.113616       0.072826       2.230089
1 Feb 2018 14:44:00.000     2903.956575     21138.342515    29216.236087       0.113685       0.067851       2.215300
1 Feb 2018 14:45:00.000     2910.822310     21142.260269    29348.704047       0.113723       0.062972       2.200578
1 Feb 2018 14:46:00.000     2917.689434     21145.888141    29480.290773       0.113731       0.058188       2.185923
1 Feb 2018 14:47:00.000     2924.556146     21149.231783    29611.000255       0.113709       0.053497       2.171335
1 Feb 2018 14:48:00.000     2931.420681     21152.296763    29740.836433       0.113659       0.048899       2.156811
1 Feb 2018 14:49:00.000     2938.281314     21155.088565    29869.803195       0.113579       0.044391       2.142352
1 Feb 2018 14:50:00.000     2945.136358     21157.612592    29997.904383       0.113472       0.039973       2.127957
1 Feb 2018 14:51:00.000     2951.984161     21159.874170    30125.143788       0.113338       0.035642       2.113624
1 Feb 2018 14:52:00.000     2958.823108     21161.878545    30251.525154       0.113177       0.031399       2.099354
1 Feb 2018 14:53:00.000     2965.651620     21163.630888    30377.052181       0.112990       0.027241       2.085144
1 Feb 2018 14:54:00.000     2972.468153     21165.136294    30501.728517       0.112778       0.023167       2.070995
1 Feb 2018 14:55:00.000     2979.271200     21166.399786    30625.557771       0.112541       0.019177       2.056906
1 Feb 2018 14:56:00.000     2986.059286     21167.426316    30748.543501       0.112279       0.015268       2.042876
1 Feb 2018 14:57:00.000     2992.830973     21168.220766    30870.689225       0.111994       0.011441       2.028904
1 Feb 2018 14:58:00.000     2999.584854     21168.787948    30991.998416       0.111686       0.007693       2.014990
1 Feb 2018 14:59:00.000     3006.319558     21169.132607    31112.474502       0.111355       0.004023       2.001132
1 Feb 2018 15:00:00.000     3013.033744     21169.259424    31232.120873       0.111002       0.000431       1.987331
1 Feb 2018 15:01:00.000     3019.726108     21169.173013    31350.940873       0.110627      -0.003085       1.973585
1 Feb 2018 15:02:00.000     3026.395373     21168.877926    31468.937806       0.110232      -0.006525       1.959894
1 Feb 2018 15:03:00.000     3033.040298     21168.378651    31586.114936       0.109816      -0.009891       1.946256
1 Feb 2018 15:04:00.000     3039.659672     21167.679617    31702.475487       0.109380      -0.013184       1.932672
1 Feb 2018 15:05:00.000     3046.252313     21166.785192    31818.022643       0.108925      -0.016404       1.919141
1 Feb 2018 15:06:00.000     3052.817073     21165.699685    31932.759548       0.108451      -0.019553       1.905662
1 Feb 2018 15:07:00.000     3059.352833     21164.427348    32046.689309       0.107959      -0.022632       1.892235
1 Feb 2018 15:08:00.000     3065.858503     21162.972375    32159.814995       0.107448      -0.025641       1.878858
1 Feb 2018 15:09:00.000     3072.333023     21161.338906    32272.139636       0.106920      -0.028582       1.865532
1 Feb 2018 15:10:00.000     3078.775364     21159.531026    32383.666227       0.106376      -0.031455       1.852255
1 Feb 2018 15:11:00.000     3085.184523     21157.552765    32494.397726       0.105815      -0.034261       1.839027
1 Feb 2018 15:12:00.000     3091.559527     21155.408102    32604.337053       0.105237      -0.037002       1.825847
1 Feb 2018 15:13:00.000     3097.899432     21153.100962    32713.487097       0.104645      -0.039677       1.812716
1 Feb 2018 15:14:00.000     3104.202897     21150.635019    32821.850878       0.104037      -0.042288       1.799631
1 Feb 2018 15:15:00.000     3110.469877     21148.014502    32929.430871       0.103415      -0.044836       1.786593
1 Feb 2018 15:16:00.000     3116.699088     21145.242986    33036.230031       0.102778      -0.047322       1.773602
1 Feb 2018 15:17:00.000     3122.889695     21142.324197    33142.251106       0.102128      -0.049745       1.760655
1 Feb 2018 15:18:00.000     3129.040889     21139.261815    33247.496812       0.101465      -0.052108       1.747754
1 Feb 2018 15:19:00.000     3135.151886     21136.059474    33351.969833       0.100789      -0.054411       1.734898
1 Feb 2018 15:20:00.000     3141.221929     21132.720761    33455.672819       0.100100      -0.056654       1.722085
1 Feb 2018 15:21:00.000     3147.250288     21129.249216    33558.608388       0.099399      -0.058838       1.709315
1 Feb 2018 15:22:00.000     3153.236255     21125.648337    33660.779128       0.098687      -0.060965       1.696589
1 Feb 2018 15:23:00.000     3159.179151     21121.921576    33762.187596       0.097964      -0.063034       1.683905
1 Feb 2018 15:24:00.000     3165.078317     21118.072344    33862.836316       0.097230      -0.065047       1.671262
1 Feb 2018 15:25:00.000     3170.933123     21114.104007    33962.727784       0.096485      -0.067005       1.658661
1 Feb 2018 15:26:00.000     3176.742959     21110.019890    34061.864465       0.095731      -0.068907       1.646101
1 Feb 2018 15:27:00.000     3182.507242     21105.823277    34160.248793       0.094967      -0.070754       1.633581
1 Feb 2018 15:28:00.000     3188.225410     21101.517411    34257.883177       0.094194      -0.072548       1.621101
1 Feb 2018 15:29:00.000     3193.896927     21097.105494    34354.769992       0.093413      -0.074289       1.608661
1 Feb 2018 15:30:00.000     3199.521276     21092.590690    34450.911587       0.092622      -0.075978       1.596259
1 Feb 2018 15:31:00.000     3205.097968     21087.976123    34546.310284       0.091824      -0.077615       1.583896
1 Feb 2018 15:32:00.000     3210.626531     21083.264879    34640.968375       0.091018      -0.079200       1.571571
1 Feb 2018 15:33:00.000     3216.106518     21078.460006    34734.888126       0.090205      -0.080736       1.559283
1 Feb 2018 15:34:00.000     3221.537504     21073.564515    34828.071774       0.089385      -0.082221       1.547032
1 Feb 2018 15:35:00.000     3226.919084     21068.581378    34920.521531       0.088559      -0.083657       1.534818
1 Feb 2018 15:36:00.000     3232.250876     21063.513533    35012.239582       0.087726      -0.085044       1.522641
1 Feb 2018 15:37:00.000     3237.532518     21058.363882    35103.228086       0.086888      -0.086384       1.510499
1 Feb 2018 15:38:00.000     3242.763669     21053.135290    35193.489174       0.086043      -0.087676       1.498392
1 Feb 2018 15:39:00.000     3247.944009     21047.830588    35283.024954       0.085194      -0.088921       1.486320
1 Feb 2018 15:40:00.000     3253.073238     21042.452574    35371.837508       0.084340      -0.090119       1.474283
1 Feb 2018 15:41:00.000     3258.151075     21037.004009    35459.928892       0.083482      -0.091272       1.462279
1 Feb 2018 15:42:00.000     3263.177262     21031.487622    35547.301139       0.082619      -0.092380       1.450310
1 Feb 2018 15:43:00.000     3268.151556     21025.906109    35633.956255       0.081752      -0.093443       1.438374
1 Feb 2018 15:44:00.000     3273.073271     21020.261934    35719.896384       0.080882      -0.094462       1.426470
1 Feb 2018 15:45:00.000     3277.943136     21014.558124    35805.123165       0.080009      -0.095437       1.414599
1 Feb 2018 15:46:00.000     3282.760501     21008.797080    35889.638695       0.079132      -0.096370       1.402760
1 Feb 2018 15:47:00.000     3287.525203     21002.981366    35973.444885       0.078254      -0.097259       1.390953
1 Feb 2018 15:48:00.000     3292.237096     20997.113520    36056.543625       0.077373      -0.098107       1.379177
1 Feb 2018 15:49:00.000     3296.896051     20991.196045    36138.936782       0.076489      -0.098914       1.367432
1 Feb 2018 15:50:00.000     3301.501957     20985.231415    36220.626198       0.075605      -0.099679       1.355718
1 Feb 2018 15:51:00.000     3306.054723     20979.222074    36301.613695       0.074718      -0.100404       1.344033
1 Feb 2018 15:52:00.000     3310.554274     20973.170436    36381.901073       0.073831      -0.101089       1.332379
1 Feb 2018 15:53:00.000     3315.000551     20967.078884    36461.490108       0.072943      -0.101734       1.320754
1 Feb 2018 15:54:00.000     3319.393514     20960.949773    36540.382557       0.072054      -0.102341       1.309158
1 Feb 2018 15:55:00.000     3323.733139     20954.785430    36618.580153       0.071166      -0.102908       1.297590
1 Feb 2018 15:56:00.000     3328.019419     20948.588151    36696.084610       0.070277      -0.103438       1.286052
1 Feb 2018 15:57:00.000     3332.252362     20942.360206    36772.897619       0.069388      -0.103931       1.274541
1 Feb 2018 15:58:00.000     3336.431995     20936.103835    36849.020851       0.068500      -0.104386       1.263058
1 Feb 2018 15:59:00.000     3340.558358     20929.821252    36924.455957       0.067613      -0.104804       1.251602
1 Feb 2018 16:00:00.000     3344.631509     20923.514642    36999.204568       0.066727      -0.105186       1.240173
1 Feb 2018 16:01:00.000     3348.651519     20917.186164    37073.268293       0.065842      -0.105533       1.228771
1 Feb 2018 16:02:00.000     3352.618478     20910.837949    37146.648722       0.064959      -0.105844       1.217395
1 Feb 2018 16:03:00.000     3356.532488     20904.472101    37219.347427       0.064077      -0.106121       1.206045
1 Feb 2018 16:04:00.000     3360.393667     20898.090699    37291.365956       0.063198      -0.106363       1.194721
1 Feb 2018 16:05:00.000     3364.202149     20891.695796    37362.705843       0.062321      -0.106570       1.183422
1 Feb 2018 16:06:00.000     3367.958080     20885.289416    37433.368599       0.061447      -0.106745       1.172149
1 Feb 2018 16:07:00.000     3371.661622     20878.873561    37503.355717       0.060575      -0.106886       1.160900
1 Feb 2018 16:08:00.000     3375.312952     20872.450205    37572.668672       0.059707      -0.106995       1.149675
1 Feb 2018 16:09:00.000     3378.912259     20866.021299    37641.308919       0.058842      -0.107071       1.138475
1 Feb 2018 16:10:00.000     3382.459746     20859.588765    37709.277896       0.057980      -0.107115       1.127298
1 Feb 2018 16:11:00.000     3385.955632     20853.154505    37776.577023       0.057122      -0.107128       1.116145
1 Feb 2018 16:12:00.000     3389.400147     20846.720393    37843.207699       0.056268      -0.107110       1.105015
1 Feb 2018 16:13:00.000     3392.793535     20840.288279    37909.171308       0.055418      -0.107062       1.093908
1 Feb 2018 16:14:00.000     3396.135547     20833.859809    37974.469359       0.054573      -0.106983       1.082823
1 Feb 2018 16:15:00.000     3399.427463     20827.437149    38039.102911       0.053732      -0.106874       1.071761
1 Feb 2018 16:16:00.000     3402.669061     20821.021894    38103.073438       0.052896      -0.106736       1.060721
1 Feb 2018 16:17:00.000     3405.860636     20814.615800    38166.382254       0.052065      -0.106568       1.049703
1 Feb 2018 16:18:00.000     3409.002496     20808.220598    38229.030654       0.051239      -0.106373       1.038706
1 Feb 2018 16:19:00.000     3412.094959     20801.837995    38291.019916       0.050419      -0.106148       1.027730
1 Feb 2018 16:20:00.000     3415.138356     20795.469677    38352.351303       0.049604      -0.105896       1.016775
1 Feb 2018 16:21:00.000     3418.133032     20789.117306    38413.026060       0.048795      -0.105617       1.005841
1 Feb 2018 16:22:00.000     3421.079341     20782.782521    38473.045414       0.047992      -0.105310       0.994927
1 Feb 2018 16:23:00.000     3423.977648     20776.466938    38532.410579       0.047195      -0.104976       0.984033
1 Feb 2018 16:24:00.000     3426.828332     20770.172152    38591.122749       0.046405      -0.104616       0.973159
1 Feb 2018 16:25:00.000     3429.631779     20763.899733    38649.183105       0.045621      -0.104231       0.962305
1 Feb 2018 16:26:00.000     3432.388391     20757.651232    38706.592810       0.044844      -0.103819       0.951470
1 Feb 2018 16:27:00.000     3435.098576     20751.428176    38763.353012       0.044074      -0.103382       0.940653
1 Feb 2018 16:28:00.000     3437.762755     20745.232071    38819.464843       0.043311      -0.102921       0.929856
1 Feb 2018 16:29:00.000     3440.381359     20739.064401    38874.929419       0.042555      -0.102434       0.919077
1 Feb 2018 16:30:00.000     3442.954829     20732.926628    38929.747841       0.041807      -0.101924       0.908316
