                                                                                              04 Dec 2020 13:55:07
Educational Use Only
Satellite-Satellite4:  Fixed Position & Velocity


      Time (UTCG)             x (km)          y (km)         z (km)      vx (km/sec)    vy (km/sec)    vz (km/sec)
2 Feb 2018 05:38:00.000    38213.718069    17819.309317    -34.176137      -0.000002      -0.000004      -0.004724
2 Feb 2018 05:39:00.000    38213.717926    17819.309078    -34.459275      -0.000003      -0.000004      -0.004713
2 Feb 2018 05:40:00.000    38213.717781    17819.308840    -34.741754      -0.000003      -0.000004      -0.004702
2 Feb 2018 05:41:00.000    38213.717634    17819.308604    -35.023567      -0.000003      -0.000004      -0.004691
2 Feb 2018 05:42:00.000    38213.717485    17819.308369    -35.304710      -0.000003      -0.000004      -0.004680
2 Feb 2018 05:43:00.000    38213.717334    17819.308135    -35.585176      -0.000003      -0.000004      -0.004669
2 Feb 2018 05:44:00.000    38213.716953    17819.308390    -35.865278      -0.000003      -0.000004      -0.004657
2 Feb 2018 05:45:00.000    38213.716798    17819.308159    -36.144377      -0.000003      -0.000004      -0.004646
2 Feb 2018 05:46:00.000    38213.716641    17819.307929    -36.422784      -0.000003      -0.000004      -0.004634
2 Feb 2018 05:47:00.000    38213.716482    17819.307700    -36.700494      -0.000003      -0.000004      -0.004623
2 Feb 2018 05:48:00.000    38213.716321    17819.307473    -36.977501      -0.000003      -0.000004      -0.004611
2 Feb 2018 05:49:00.000    38213.716157    17819.307248    -37.253801      -0.000003      -0.000003      -0.004599
2 Feb 2018 05:50:00.000    38213.715992    17819.307024    -37.529387      -0.000003      -0.000003      -0.004587
2 Feb 2018 05:51:00.000    38213.715825    17819.306801    -37.804255      -0.000003      -0.000003      -0.004575
2 Feb 2018 05:52:00.000    38213.715656    17819.306580    -38.078400      -0.000003      -0.000003      -0.004563
2 Feb 2018 05:53:00.000    38213.715485    17819.306360    -38.351815      -0.000003      -0.000003      -0.004551
2 Feb 2018 05:54:00.000    38213.715312    17819.306142    -38.624496      -0.000003      -0.000003      -0.004539
2 Feb 2018 05:55:00.000    38213.715137    17819.305925    -38.896438      -0.000003      -0.000003      -0.004526
2 Feb 2018 05:56:00.000    38213.714961    17819.305710    -39.167635      -0.000003      -0.000003      -0.004514
2 Feb 2018 05:57:00.000    38213.714782    17819.305497    -39.438083      -0.000003      -0.000003      -0.004501
2 Feb 2018 05:58:00.000    38213.714602    17819.305285    -39.707775      -0.000003      -0.000003      -0.004489
2 Feb 2018 05:59:00.000    38213.714419    17819.305074    -39.976708      -0.000003      -0.000003      -0.004476
2 Feb 2018 06:00:00.000    38213.714235    17819.304865    -40.244875      -0.000003      -0.000003      -0.004463
2 Feb 2018 06:01:00.000    38213.714049    17819.304658    -40.512272      -0.000003      -0.000003      -0.004450
2 Feb 2018 06:02:00.000    38213.713862    17819.304453    -40.778893      -0.000003      -0.000003      -0.004437
2 Feb 2018 06:03:00.000    38213.713672    17819.304249    -41.044733      -0.000003      -0.000003      -0.004424
2 Feb 2018 06:04:00.000    38213.713481    17819.304046    -41.309788      -0.000003      -0.000003      -0.004411
2 Feb 2018 06:05:00.000    38213.713288    17819.303846    -41.574052      -0.000003      -0.000003      -0.004398
2 Feb 2018 06:06:00.000    38213.713093    17819.303647    -41.837520      -0.000003      -0.000003      -0.004384
2 Feb 2018 06:07:00.000    38213.712897    17819.303450    -42.100188      -0.000003      -0.000003      -0.004371
2 Feb 2018 06:08:00.000    38213.712698    17819.303254    -42.362049      -0.000003      -0.000003      -0.004358
2 Feb 2018 06:09:00.000    38213.712498    17819.303061    -42.623099      -0.000003      -0.000003      -0.004344
2 Feb 2018 06:10:00.000    38213.712297    17819.302869    -42.883334      -0.000004      -0.000003      -0.004330
2 Feb 2018 06:11:00.000    38213.712093    17819.302679    -43.142747      -0.000004      -0.000003      -0.004317
2 Feb 2018 06:12:00.000    38213.711888    17819.302490    -43.401335      -0.000004      -0.000003      -0.004303
2 Feb 2018 06:13:00.000    38213.711682    17819.302304    -43.659092      -0.000004      -0.000003      -0.004289
2 Feb 2018 06:14:00.000    38213.711246    17819.302606    -43.916324      -0.000004      -0.000003      -0.004275
2 Feb 2018 06:15:00.000    38213.711036    17819.302423    -44.172405      -0.000004      -0.000003      -0.004261
2 Feb 2018 06:16:00.000    38213.710825    17819.302242    -44.427639      -0.000004      -0.000003      -0.004247
2 Feb 2018 06:17:00.000    38213.710612    17819.302063    -44.682024      -0.000004      -0.000003      -0.004233
2 Feb 2018 06:18:00.000    38213.710397    17819.301886    -44.935552      -0.000004      -0.000003      -0.004218
2 Feb 2018 06:19:00.000    38213.710181    17819.301710    -45.188221      -0.000004      -0.000003      -0.004204
2 Feb 2018 06:20:00.000    38213.709963    17819.301536    -45.440025      -0.000004      -0.000003      -0.004189
2 Feb 2018 06:21:00.000    38213.709744    17819.301365    -45.690958      -0.000004      -0.000003      -0.004175
2 Feb 2018 06:22:00.000    38213.709523    17819.301195    -45.941018      -0.000004      -0.000003      -0.004160
2 Feb 2018 06:23:00.000    38213.709301    17819.301027    -46.190197      -0.000004      -0.000003      -0.004146
2 Feb 2018 06:24:00.000    38213.709078    17819.300861    -46.438493      -0.000004      -0.000002      -0.004131
2 Feb 2018 06:25:00.000    38213.708853    17819.300697    -46.685899      -0.000004      -0.000002      -0.004116
2 Feb 2018 06:26:00.000    38213.708626    17819.300536    -46.932412      -0.000004      -0.000002      -0.004101
2 Feb 2018 06:27:00.000    38213.708398    17819.300376    -47.178026      -0.000004      -0.000002      -0.004086
2 Feb 2018 06:28:00.000    38213.708169    17819.300218    -47.422737      -0.000004      -0.000002      -0.004071
2 Feb 2018 06:29:00.000    38213.707938    17819.300062    -47.666541      -0.000004      -0.000002      -0.004056
2 Feb 2018 06:30:00.000    38213.707706    17819.299908    -47.909432      -0.000004      -0.000002      -0.004041
2 Feb 2018 06:31:00.000    38213.707473    17819.299756    -48.151405      -0.000004      -0.000002      -0.004025
2 Feb 2018 06:32:00.000    38213.707238    17819.299606    -48.392457      -0.000004      -0.000002      -0.004010
2 Feb 2018 06:33:00.000    38213.707003    17819.299458    -48.632583      -0.000004      -0.000002      -0.003994
2 Feb 2018 06:34:00.000    38213.706765    17819.299313    -48.871778      -0.000004      -0.000002      -0.003979
2 Feb 2018 06:35:00.000    38213.706527    17819.299169    -49.110037      -0.000004      -0.000002      -0.003963
2 Feb 2018 06:36:00.000    38213.706287    17819.299028    -49.347356      -0.000004      -0.000002      -0.003947
2 Feb 2018 06:37:00.000    38213.706046    17819.298888    -49.583730      -0.000004      -0.000002      -0.003932
2 Feb 2018 06:38:00.000    38213.705804    17819.298751    -49.819155      -0.000004      -0.000002      -0.003916
2 Feb 2018 06:39:00.000    38213.705561    17819.298616    -50.053627      -0.000004      -0.000002      -0.003900
2 Feb 2018 06:40:00.000    38213.705316    17819.298483    -50.287140      -0.000004      -0.000002      -0.003884
2 Feb 2018 06:41:00.000    38213.705070    17819.298352    -50.519691      -0.000004      -0.000002      -0.003868
2 Feb 2018 06:42:00.000    38213.704823    17819.298223    -50.751275      -0.000004      -0.000002      -0.003852
2 Feb 2018 06:43:00.000    38213.704576    17819.298097    -50.981887      -0.000004      -0.000002      -0.003835
2 Feb 2018 06:44:00.000    38213.704099    17819.298460    -51.211825      -0.000004      -0.000002      -0.003819
2 Feb 2018 06:45:00.000    38213.703849    17819.298337    -51.440480      -0.000004      -0.000002      -0.003803
2 Feb 2018 06:46:00.000    38213.703597    17819.298217    -51.668151      -0.000004      -0.000002      -0.003786
2 Feb 2018 06:47:00.000    38213.703345    17819.298100    -51.894833      -0.000004      -0.000002      -0.003770
2 Feb 2018 06:48:00.000    38213.703092    17819.297984    -52.120521      -0.000004      -0.000002      -0.003753
2 Feb 2018 06:49:00.000    38213.702838    17819.297871    -52.345211      -0.000004      -0.000002      -0.003737
2 Feb 2018 06:50:00.000    38213.702583    17819.297759    -52.568900      -0.000004      -0.000002      -0.003720
2 Feb 2018 06:51:00.000    38213.702326    17819.297651    -52.791582      -0.000004      -0.000002      -0.003703
2 Feb 2018 06:52:00.000    38213.702069    17819.297544    -53.013253      -0.000004      -0.000001      -0.003686
2 Feb 2018 06:53:00.000    38213.701811    17819.297440    -53.233910      -0.000004      -0.000001      -0.003669
2 Feb 2018 06:54:00.000    38213.701552    17819.297337    -53.453548      -0.000004      -0.000001      -0.003652
2 Feb 2018 06:55:00.000    38213.701292    17819.297237    -53.672162      -0.000004      -0.000001      -0.003635
2 Feb 2018 06:56:00.000    38213.701032    17819.297140    -53.889749      -0.000004      -0.000001      -0.003618
2 Feb 2018 06:57:00.000    38213.700770    17819.297045    -54.106304      -0.000004      -0.000001      -0.003601
2 Feb 2018 06:58:00.000    38213.700508    17819.296952    -54.321824      -0.000005      -0.000001      -0.003583
2 Feb 2018 06:59:00.000    38213.700244    17819.296861    -54.536304      -0.000005      -0.000001      -0.003566
2 Feb 2018 07:00:00.000    38213.699980    17819.296772    -54.749739      -0.000005      -0.000001      -0.003549
2 Feb 2018 07:01:00.000    38213.699716    17819.296686    -54.962127      -0.000005      -0.000001      -0.003531
2 Feb 2018 07:02:00.000    38213.699450    17819.296603    -55.173462      -0.000005      -0.000001      -0.003513
2 Feb 2018 07:03:00.000    38213.699184    17819.296521    -55.383742      -0.000005      -0.000001      -0.003496
2 Feb 2018 07:04:00.000    38213.698917    17819.296442    -55.592961      -0.000005      -0.000001      -0.003478
2 Feb 2018 07:05:00.000    38213.698650    17819.296365    -55.801116      -0.000005      -0.000001      -0.003460
2 Feb 2018 07:06:00.000    38213.698381    17819.296291    -56.008202      -0.000005      -0.000001      -0.003443
2 Feb 2018 07:07:00.000    38213.698112    17819.296219    -56.214217      -0.000005      -0.000001      -0.003425
2 Feb 2018 07:08:00.000    38213.697843    17819.296149    -56.419155      -0.000005      -0.000001      -0.003407
2 Feb 2018 07:09:00.000    38213.697573    17819.296082    -56.623014      -0.000005      -0.000001      -0.003389
2 Feb 2018 07:10:00.000    38213.697302    17819.296017    -56.825788      -0.000005      -0.000001      -0.003371
2 Feb 2018 07:11:00.000    38213.697031    17819.295954    -57.027475      -0.000005      -0.000001      -0.003352
2 Feb 2018 07:12:00.000    38213.696759    17819.295894    -57.228070      -0.000005      -0.000001      -0.003334
2 Feb 2018 07:13:00.000    38213.696487    17819.295836    -57.427569      -0.000005      -0.000001      -0.003316
2 Feb 2018 07:14:00.000    38213.695986    17819.296268    -57.626257      -0.000005      -0.000001      -0.003297
2 Feb 2018 07:15:00.000    38213.695713    17819.296215    -57.823554      -0.000005      -0.000001      -0.003279
2 Feb 2018 07:16:00.000    38213.695439    17819.296164    -58.019743      -0.000005      -0.000001      -0.003261
2 Feb 2018 07:17:00.000    38213.695165    17819.296116    -58.214822      -0.000005      -0.000001      -0.003242
2 Feb 2018 07:18:00.000    38213.694891    17819.296070    -58.408787      -0.000005      -0.000000      -0.003223
2 Feb 2018 07:19:00.000    38213.694616    17819.296026    -58.601633      -0.000005      -0.000000      -0.003205
2 Feb 2018 07:20:00.000    38213.694340    17819.295985    -58.793358      -0.000005      -0.000000      -0.003186
2 Feb 2018 07:21:00.000    38213.694065    17819.295946    -58.983957      -0.000005      -0.000000      -0.003167
2 Feb 2018 07:22:00.000    38213.693789    17819.295910    -59.173427      -0.000005      -0.000000      -0.003148
2 Feb 2018 07:23:00.000    38213.693512    17819.295876    -59.361764      -0.000005      -0.000000      -0.003129
2 Feb 2018 07:24:00.000    38213.693236    17819.295845    -59.548965      -0.000005      -0.000000      -0.003111
2 Feb 2018 07:25:00.000    38213.692959    17819.295816    -59.735026      -0.000005      -0.000000      -0.003091
2 Feb 2018 07:26:00.000    38213.692682    17819.295789    -59.919943      -0.000005      -0.000000      -0.003072
2 Feb 2018 07:27:00.000    38213.692404    17819.295765    -60.103714      -0.000005      -0.000000      -0.003053
2 Feb 2018 07:28:00.000    38213.692127    17819.295743    -60.286333      -0.000005      -0.000000      -0.003034
2 Feb 2018 07:29:00.000    38213.691849    17819.295724    -60.467799      -0.000005      -0.000000      -0.003015
2 Feb 2018 07:30:00.000    38213.691571    17819.295707    -60.648107      -0.000005       0.000000      -0.002995
2 Feb 2018 07:31:00.000    38213.691293    17819.295693    -60.827255      -0.000005       0.000000      -0.002976
2 Feb 2018 07:32:00.000    38213.691015    17819.295681    -61.005237      -0.000005       0.000000      -0.002957
2 Feb 2018 07:33:00.000    38213.690737    17819.295671    -61.182052      -0.000005       0.000000      -0.002937
2 Feb 2018 07:34:00.000    38213.690459    17819.295664    -61.357696      -0.000005       0.000000      -0.002918
2 Feb 2018 07:35:00.000    38213.690180    17819.295659    -61.532165      -0.000005       0.000000      -0.002898
2 Feb 2018 07:36:00.000    38213.689902    17819.295657    -61.705457      -0.000005       0.000000      -0.002878
2 Feb 2018 07:37:00.000    38213.689624    17819.295657    -61.877567      -0.000005       0.000000      -0.002859
2 Feb 2018 07:38:00.000    38213.689345    17819.295660    -62.048492      -0.000005       0.000000      -0.002839
2 Feb 2018 07:39:00.000    38213.689067    17819.295665    -62.218230      -0.000005       0.000000      -0.002819
2 Feb 2018 07:40:00.000    38213.688789    17819.295672    -62.386777      -0.000005       0.000000      -0.002799
2 Feb 2018 07:41:00.000    38213.688510    17819.295682    -62.554129      -0.000005       0.000000      -0.002779
2 Feb 2018 07:42:00.000    38213.688232    17819.295694    -62.720284      -0.000005       0.000000      -0.002759
2 Feb 2018 07:43:00.000    38213.687954    17819.295709    -62.885239      -0.000005       0.000001      -0.002739
2 Feb 2018 07:44:00.000    38213.687449    17819.296214    -63.049259      -0.000005       0.000001      -0.002719
2 Feb 2018 07:45:00.000    38213.687171    17819.296234    -63.211801      -0.000005       0.000001      -0.002699
2 Feb 2018 07:46:00.000    38213.686894    17819.296256    -63.373134      -0.000005       0.000001      -0.002679
2 Feb 2018 07:47:00.000    38213.686616    17819.296280    -63.533254      -0.000005       0.000001      -0.002659
2 Feb 2018 07:48:00.000    38213.686339    17819.296307    -63.692158      -0.000005       0.000001      -0.002638
2 Feb 2018 07:49:00.000    38213.686062    17819.296336    -63.849842      -0.000005       0.000001      -0.002618
2 Feb 2018 07:50:00.000    38213.685786    17819.296368    -64.006304      -0.000005       0.000001      -0.002597
2 Feb 2018 07:51:00.000    38213.685509    17819.296402    -64.161541      -0.000005       0.000001      -0.002577
2 Feb 2018 07:52:00.000    38213.685234    17819.296439    -64.315549      -0.000005       0.000001      -0.002557
2 Feb 2018 07:53:00.000    38213.684958    17819.296478    -64.468326      -0.000005       0.000001      -0.002536
2 Feb 2018 07:54:00.000    38213.684683    17819.296519    -64.619870      -0.000005       0.000001      -0.002515
2 Feb 2018 07:55:00.000    38213.684408    17819.296563    -64.770176      -0.000005       0.000001      -0.002495
2 Feb 2018 07:56:00.000    38213.684133    17819.296609    -64.919242      -0.000005       0.000001      -0.002474
2 Feb 2018 07:57:00.000    38213.683859    17819.296658    -65.067065      -0.000005       0.000001      -0.002453
2 Feb 2018 07:58:00.000    38213.683585    17819.296709    -65.213643      -0.000005       0.000001      -0.002433
2 Feb 2018 07:59:00.000    38213.683312    17819.296763    -65.358973      -0.000005       0.000001      -0.002412
2 Feb 2018 08:00:00.000    38213.683040    17819.296818    -65.503051      -0.000005       0.000001      -0.002391
2 Feb 2018 08:01:00.000    38213.682767    17819.296877    -65.645876      -0.000005       0.000001      -0.002370
2 Feb 2018 08:02:00.000    38213.682496    17819.296937    -65.787444      -0.000005       0.000001      -0.002349
2 Feb 2018 08:03:00.000    38213.682224    17819.297000    -65.927752      -0.000005       0.000001      -0.002328
2 Feb 2018 08:04:00.000    38213.681954    17819.297065    -66.066798      -0.000005       0.000001      -0.002307
2 Feb 2018 08:05:00.000    38213.681684    17819.297133    -66.204580      -0.000005       0.000001      -0.002286
2 Feb 2018 08:06:00.000    38213.681414    17819.297203    -66.341095      -0.000005       0.000001      -0.002265
2 Feb 2018 08:07:00.000    38213.681146    17819.297276    -66.476339      -0.000005       0.000001      -0.002243
2 Feb 2018 08:08:00.000    38213.680877    17819.297350    -66.610311      -0.000005       0.000002      -0.002222
2 Feb 2018 08:09:00.000    38213.680610    17819.297427    -66.743007      -0.000005       0.000002      -0.002201
2 Feb 2018 08:10:00.000    38213.680343    17819.297507    -66.874426      -0.000005       0.000002      -0.002180
2 Feb 2018 08:11:00.000    38213.680077    17819.297589    -67.004565      -0.000005       0.000002      -0.002158
2 Feb 2018 08:12:00.000    38213.679812    17819.297673    -67.133422      -0.000005       0.000002      -0.002137
2 Feb 2018 08:13:00.000    38213.679547    17819.297759    -67.260993      -0.000005       0.000002      -0.002115
2 Feb 2018 08:14:00.000    38213.679055    17819.298335    -67.387523      -0.000005       0.000002      -0.002094
2 Feb 2018 08:15:00.000    38213.678792    17819.298426    -67.512515      -0.000005       0.000002      -0.002072
2 Feb 2018 08:16:00.000    38213.678530    17819.298520    -67.636216      -0.000004       0.000002      -0.002051
2 Feb 2018 08:17:00.000    38213.678269    17819.298615    -67.758621      -0.000004       0.000002      -0.002029
2 Feb 2018 08:18:00.000    38213.678008    17819.298713    -67.879730      -0.000004       0.000002      -0.002008
2 Feb 2018 08:19:00.000    38213.677748    17819.298813    -67.999539      -0.000004       0.000002      -0.001986
2 Feb 2018 08:20:00.000    38213.677490    17819.298916    -68.118046      -0.000004       0.000002      -0.001964
2 Feb 2018 08:21:00.000    38213.677232    17819.299021    -68.235249      -0.000004       0.000002      -0.001943
2 Feb 2018 08:22:00.000    38213.676975    17819.299128    -68.351146      -0.000004       0.000002      -0.001921
2 Feb 2018 08:23:00.000    38213.676719    17819.299237    -68.465735      -0.000004       0.000002      -0.001899
2 Feb 2018 08:24:00.000    38213.676463    17819.299348    -68.579013      -0.000004       0.000002      -0.001877
2 Feb 2018 08:25:00.000    38213.676209    17819.299462    -68.690978      -0.000004       0.000002      -0.001855
2 Feb 2018 08:26:00.000    38213.675956    17819.299578    -68.801629      -0.000004       0.000002      -0.001833
2 Feb 2018 08:27:00.000    38213.675704    17819.299696    -68.910962      -0.000004       0.000002      -0.001811
2 Feb 2018 08:28:00.000    38213.675453    17819.299816    -69.018976      -0.000004       0.000002      -0.001789
2 Feb 2018 08:29:00.000    38213.675203    17819.299939    -69.125669      -0.000004       0.000002      -0.001767
2 Feb 2018 08:30:00.000    38213.674954    17819.300063    -69.231038      -0.000004       0.000002      -0.001745
2 Feb 2018 08:31:00.000    38213.674706    17819.300190    -69.335083      -0.000004       0.000002      -0.001723
2 Feb 2018 08:32:00.000    38213.674460    17819.300319    -69.437800      -0.000004       0.000002      -0.001701
2 Feb 2018 08:33:00.000    38213.674214    17819.300450    -69.539188      -0.000004       0.000002      -0.001679
2 Feb 2018 08:34:00.000    38213.673970    17819.300584    -69.639244      -0.000004       0.000003      -0.001657
2 Feb 2018 08:35:00.000    38213.673727    17819.300719    -69.737968      -0.000004       0.000003      -0.001634
2 Feb 2018 08:36:00.000    38213.673485    17819.300857    -69.835356      -0.000004       0.000003      -0.001612
2 Feb 2018 08:37:00.000    38213.673244    17819.300996    -69.931408      -0.000004       0.000003      -0.001590
2 Feb 2018 08:38:00.000    38213.673004    17819.301138    -70.026121      -0.000004       0.000003      -0.001567
2 Feb 2018 08:39:00.000    38213.672766    17819.301282    -70.119493      -0.000004       0.000003      -0.001545
2 Feb 2018 08:40:00.000    38213.672529    17819.301428    -70.211523      -0.000004       0.000003      -0.001523
2 Feb 2018 08:41:00.000    38213.672293    17819.301576    -70.302209      -0.000004       0.000003      -0.001500
2 Feb 2018 08:42:00.000    38213.672059    17819.301726    -70.391550      -0.000004       0.000003      -0.001478
2 Feb 2018 08:43:00.000    38213.671826    17819.301878    -70.479542      -0.000004       0.000003      -0.001455
2 Feb 2018 08:44:00.000    38213.671366    17819.302520    -70.566406      -0.000004       0.000003      -0.001433
2 Feb 2018 08:45:00.000    38213.671136    17819.302676    -70.651698      -0.000004       0.000003      -0.001410
2 Feb 2018 08:46:00.000    38213.670907    17819.302834    -70.735637      -0.000004       0.000003      -0.001388
2 Feb 2018 08:47:00.000    38213.670679    17819.302995    -70.818222      -0.000004       0.000003      -0.001365
2 Feb 2018 08:48:00.000    38213.670453    17819.303157    -70.899452      -0.000004       0.000003      -0.001343
2 Feb 2018 08:49:00.000    38213.670228    17819.303321    -70.979324      -0.000004       0.000003      -0.001320
2 Feb 2018 08:50:00.000    38213.670005    17819.303487    -71.057838      -0.000004       0.000003      -0.001297
2 Feb 2018 08:51:00.000    38213.669783    17819.303655    -71.134991      -0.000004       0.000003      -0.001275
2 Feb 2018 08:52:00.000    38213.669562    17819.303825    -71.210783      -0.000004       0.000003      -0.001252
2 Feb 2018 08:53:00.000    38213.669343    17819.303997    -71.285211      -0.000004       0.000003      -0.001229
2 Feb 2018 08:54:00.000    38213.669126    17819.304171    -71.358275      -0.000004       0.000003      -0.001206
2 Feb 2018 08:55:00.000    38213.668910    17819.304347    -71.429973      -0.000004       0.000003      -0.001184
2 Feb 2018 08:56:00.000    38213.668696    17819.304524    -71.500303      -0.000004       0.000003      -0.001161
2 Feb 2018 08:57:00.000    38213.668483    17819.304704    -71.569265      -0.000004       0.000003      -0.001138
2 Feb 2018 08:58:00.000    38213.668272    17819.304885    -71.636857      -0.000004       0.000003      -0.001115
2 Feb 2018 08:59:00.000    38213.668062    17819.305068    -71.703077      -0.000004       0.000003      -0.001092
2 Feb 2018 09:00:00.000    38213.667854    17819.305253    -71.767925      -0.000004       0.000003      -0.001069
2 Feb 2018 09:01:00.000    38213.667648    17819.305440    -71.831399      -0.000004       0.000003      -0.001046
2 Feb 2018 09:02:00.000    38213.667443    17819.305629    -71.893498      -0.000004       0.000003      -0.001024
2 Feb 2018 09:03:00.000    38213.667240    17819.305819    -71.954220      -0.000003       0.000003      -0.001001
2 Feb 2018 09:04:00.000    38213.667038    17819.306011    -72.013565      -0.000003       0.000003      -0.000978
2 Feb 2018 09:05:00.000    38213.666839    17819.306205    -72.071532      -0.000003       0.000004      -0.000955
2 Feb 2018 09:06:00.000    38213.666641    17819.306401    -72.128119      -0.000003       0.000004      -0.000932
2 Feb 2018 09:07:00.000    38213.666444    17819.306598    -72.183325      -0.000003       0.000004      -0.000909
2 Feb 2018 09:08:00.000    38213.666250    17819.306797    -72.237149      -0.000003       0.000004      -0.000886
2 Feb 2018 09:09:00.000    38213.666057    17819.306998    -72.289591      -0.000003       0.000004      -0.000862
2 Feb 2018 09:10:00.000    38213.665866    17819.307201    -72.340649      -0.000003       0.000004      -0.000839
2 Feb 2018 09:11:00.000    38213.665677    17819.307405    -72.390321      -0.000003       0.000004      -0.000816
2 Feb 2018 09:12:00.000    38213.665489    17819.307610    -72.438609      -0.000003       0.000004      -0.000793
2 Feb 2018 09:13:00.000    38213.665304    17819.307818    -72.485509      -0.000003       0.000004      -0.000770
2 Feb 2018 09:14:00.000    38213.664892    17819.308515    -72.531212      -0.000003       0.000004      -0.000747
2 Feb 2018 09:15:00.000    38213.664710    17819.308725    -72.575335      -0.000003       0.000004      -0.000724
2 Feb 2018 09:16:00.000    38213.664530    17819.308937    -72.618069      -0.000003       0.000004      -0.000701
2 Feb 2018 09:17:00.000    38213.664352    17819.309151    -72.659413      -0.000003       0.000004      -0.000677
2 Feb 2018 09:18:00.000    38213.664175    17819.309367    -72.699366      -0.000003       0.000004      -0.000654
2 Feb 2018 09:19:00.000    38213.664001    17819.309583    -72.737927      -0.000003       0.000004      -0.000631
2 Feb 2018 09:20:00.000    38213.663828    17819.309802    -72.775096      -0.000003       0.000004      -0.000608
2 Feb 2018 09:21:00.000    38213.663657    17819.310022    -72.810872      -0.000003       0.000004      -0.000585
2 Feb 2018 09:22:00.000    38213.663489    17819.310243    -72.845254      -0.000003       0.000004      -0.000561
2 Feb 2018 09:23:00.000    38213.663322    17819.310466    -72.878242      -0.000003       0.000004      -0.000538
2 Feb 2018 09:24:00.000    38213.663157    17819.310690    -72.909834      -0.000003       0.000004      -0.000515
2 Feb 2018 09:25:00.000    38213.662994    17819.310916    -72.940031      -0.000003       0.000004      -0.000492
2 Feb 2018 09:26:00.000    38213.662833    17819.311143    -72.968831      -0.000003       0.000004      -0.000468
2 Feb 2018 09:27:00.000    38213.662674    17819.311372    -72.996235      -0.000003       0.000004      -0.000445
2 Feb 2018 09:28:00.000    38213.662517    17819.311602    -73.022241      -0.000003       0.000004      -0.000422
2 Feb 2018 09:29:00.000    38213.662362    17819.311833    -73.046849      -0.000003       0.000004      -0.000398
2 Feb 2018 09:30:00.000    38213.662210    17819.312066    -73.070059      -0.000003       0.000004      -0.000375
2 Feb 2018 09:31:00.000    38213.662059    17819.312300    -73.091870      -0.000003       0.000004      -0.000352
2 Feb 2018 09:32:00.000    38213.661910    17819.312535    -73.112282      -0.000003       0.000004      -0.000329
2 Feb 2018 09:33:00.000    38213.661763    17819.312771    -73.131295      -0.000003       0.000004      -0.000305
2 Feb 2018 09:34:00.000    38213.661619    17819.313009    -73.148907      -0.000003       0.000004      -0.000282
2 Feb 2018 09:35:00.000    38213.661476    17819.313248    -73.165120      -0.000002       0.000004      -0.000259
2 Feb 2018 09:36:00.000    38213.661336    17819.313489    -73.179931      -0.000002       0.000004      -0.000235
2 Feb 2018 09:37:00.000    38213.661197    17819.313730    -73.193342      -0.000002       0.000004      -0.000212
2 Feb 2018 09:38:00.000    38213.661061    17819.313973    -73.205352      -0.000002       0.000004      -0.000188
2 Feb 2018 09:39:00.000    38213.660927    17819.314217    -73.215960      -0.000002       0.000004      -0.000165
2 Feb 2018 09:40:00.000    38213.660795    17819.314462    -73.225166      -0.000002       0.000004      -0.000142
2 Feb 2018 09:41:00.000    38213.660665    17819.314708    -73.232971      -0.000002       0.000004      -0.000118
2 Feb 2018 09:42:00.000    38213.660538    17819.314956    -73.239374      -0.000002       0.000004      -0.000095
2 Feb 2018 09:43:00.000    38213.660412    17819.315204    -73.244375      -0.000002       0.000004      -0.000072
2 Feb 2018 09:44:00.000    38213.660061    17819.315942    -73.248132      -0.000002       0.000004      -0.000048
2 Feb 2018 09:45:00.000    38213.659940    17819.316192    -73.250327      -0.000002       0.000004      -0.000025
2 Feb 2018 09:46:00.000    38213.659821    17819.316444    -73.251120      -0.000002       0.000004      -0.000002
2 Feb 2018 09:47:00.000    38213.659705    17819.316697    -73.250512      -0.000002       0.000004       0.000022
2 Feb 2018 09:48:00.000    38213.659590    17819.316950    -73.248500      -0.000002       0.000005       0.000045
2 Feb 2018 09:49:00.000    38213.659478    17819.317205    -73.245087      -0.000002       0.000005       0.000069
2 Feb 2018 09:50:00.000    38213.659368    17819.317461    -73.240272      -0.000002       0.000005       0.000092
2 Feb 2018 09:51:00.000    38213.659260    17819.317718    -73.234054      -0.000002       0.000005       0.000115
2 Feb 2018 09:52:00.000    38213.659155    17819.317975    -73.226435      -0.000002       0.000005       0.000139
2 Feb 2018 09:53:00.000    38213.659051    17819.318234    -73.217414      -0.000002       0.000005       0.000162
2 Feb 2018 09:54:00.000    38213.658950    17819.318493    -73.206991      -0.000002       0.000005       0.000185
2 Feb 2018 09:55:00.000    38213.658852    17819.318753    -73.195167      -0.000002       0.000005       0.000209
2 Feb 2018 09:56:00.000    38213.658755    17819.319015    -73.181941      -0.000002       0.000005       0.000232
2 Feb 2018 09:57:00.000    38213.658661    17819.319276    -73.167315      -0.000002       0.000005       0.000255
2 Feb 2018 09:58:00.000    38213.658569    17819.319539    -73.151288      -0.000002       0.000005       0.000279
2 Feb 2018 09:59:00.000    38213.658480    17819.319803    -73.133861      -0.000002       0.000005       0.000302
2 Feb 2018 10:00:00.000    38213.658392    17819.320067    -73.115034      -0.000002       0.000005       0.000325
2 Feb 2018 10:01:00.000    38213.658307    17819.320332    -73.094807      -0.000002       0.000005       0.000349
2 Feb 2018 10:02:00.000    38213.658225    17819.320598    -73.073181      -0.000001       0.000005       0.000372
