                                                                                                 04 Dec 2020 13:51:48
Educational Use Only
Satellite-Satellite1:  Fixed Position & Velocity


      Time (UTCG)             x (km)           y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
2 Feb 2018 02:51:00.000     3072.904687     21171.386451    30394.182517       0.120691       0.018992       2.086317
2 Feb 2018 02:52:00.000     3080.180707     21172.395539    30518.929794       0.120394       0.014872       2.072191
2 Feb 2018 02:53:00.000     3087.438142     21173.159928    30642.831346       0.120072       0.010836       2.058125
2 Feb 2018 02:54:00.000     3094.675510     21173.684597    30765.890713       0.119725       0.006881       2.044117
2 Feb 2018 02:55:00.000     3101.891367     21173.974455    30888.111388       0.119355       0.003008       2.030167
2 Feb 2018 02:56:00.000     3109.084300     21174.034345    31009.496820       0.118961      -0.000785       2.016273
2 Feb 2018 02:57:00.000     3116.252932     21173.869040    31130.050418       0.118545      -0.004498       2.002437
2 Feb 2018 02:58:00.000     3123.395918     21173.483250    31249.775546       0.118106      -0.008134       1.988656
2 Feb 2018 02:59:00.000     3130.511944     21172.881618    31368.675530       0.117646      -0.011693       1.974930
2 Feb 2018 03:00:00.000     3137.599732     21172.068727    31486.753652       0.117165      -0.015176       1.961259
2 Feb 2018 03:01:00.000     3144.658033     21171.049094    31604.013155       0.116663      -0.018585       1.947641
2 Feb 2018 03:02:00.000     3151.685630     21169.827179    31720.457242       0.116142      -0.021919       1.934077
2 Feb 2018 03:03:00.000     3158.681339     21168.407379    31836.089076       0.115600      -0.025181       1.920564
2 Feb 2018 03:04:00.000     3165.644004     21166.794036    31950.911782       0.115040      -0.028371       1.907104
2 Feb 2018 03:05:00.000     3172.572502     21164.991431    32064.928448       0.114462      -0.031490       1.893695
2 Feb 2018 03:06:00.000     3179.465738     21163.003792    32178.142122       0.113865      -0.034539       1.880336
2 Feb 2018 03:07:00.000     3186.322649     21160.835287    32290.555815       0.113251      -0.037519       1.867027
2 Feb 2018 03:08:00.000     3193.142199     21158.490034    32402.172504       0.112620      -0.040430       1.853767
2 Feb 2018 03:09:00.000     3199.923382     21155.972095    32512.995127       0.111972      -0.043275       1.840556
2 Feb 2018 03:10:00.000     3206.665221     21153.285480    32623.026588       0.111309      -0.046053       1.827393
2 Feb 2018 03:11:00.000     3213.366767     21150.434148    32732.269754       0.110629      -0.048765       1.814278
2 Feb 2018 03:12:00.000     3220.027099     21147.422007    32840.727460       0.109935      -0.051413       1.801210
2 Feb 2018 03:13:00.000     3226.645323     21144.252913    32948.402503       0.109226      -0.053997       1.788188
2 Feb 2018 03:14:00.000     3233.220423     21140.930943    33055.297495       0.108503      -0.056518       1.775211
2 Feb 2018 03:15:00.000     3239.751862     21137.459323    33161.415477       0.107766      -0.058977       1.762280
2 Feb 2018 03:16:00.000     3246.238676     21133.842033    33266.758994       0.107015      -0.061374       1.749394
2 Feb 2018 03:17:00.000     3252.680079     21130.082740    33371.330711       0.106252      -0.063710       1.736552
2 Feb 2018 03:18:00.000     3259.075310     21126.185062    33475.133263       0.105477      -0.065987       1.723754
2 Feb 2018 03:19:00.000     3265.423636     21122.152576    33578.169252       0.104689      -0.068204       1.710998
2 Feb 2018 03:20:00.000     3271.724347     21117.988811    33680.441249       0.103890      -0.070362       1.698286
2 Feb 2018 03:21:00.000     3277.976760     21113.697255    33781.951795       0.103079      -0.072463       1.685615
2 Feb 2018 03:22:00.000     3284.180215     21109.281350    33882.703398       0.102258      -0.074507       1.672986
2 Feb 2018 03:23:00.000     3290.334079     21104.744498    33982.698539       0.101427      -0.076495       1.660398
2 Feb 2018 03:24:00.000     3296.437741     21100.090058    34081.939667       0.100585      -0.078427       1.647851
2 Feb 2018 03:25:00.000     3302.490615     21095.321347    34180.429203       0.099734      -0.080304       1.635343
2 Feb 2018 03:26:00.000     3308.492138     21090.441644    34278.169538       0.098874      -0.082127       1.622876
2 Feb 2018 03:27:00.000     3314.441771     21085.454184    34375.163034       0.098005      -0.083896       1.610447
2 Feb 2018 03:28:00.000     3320.338998     21080.362166    34471.412026       0.097127      -0.085612       1.598057
2 Feb 2018 03:29:00.000     3326.183326     21075.168749    34566.918820       0.096242      -0.087276       1.585706
2 Feb 2018 03:30:00.000     3331.974284     21069.877052    34661.685695       0.095348      -0.088888       1.573392
2 Feb 2018 03:31:00.000     3337.711424     21064.490160    34755.714901       0.094448      -0.090449       1.561115
2 Feb 2018 03:32:00.000     3343.394319     21059.011116    34849.008663       0.093541      -0.091959       1.548875
2 Feb 2018 03:33:00.000     3349.022564     21053.442931    34941.569179       0.092627      -0.093420       1.536672
2 Feb 2018 03:34:00.000     3354.595777     21047.788575    35033.398620       0.091706      -0.094832       1.524505
2 Feb 2018 03:35:00.000     3360.113595     21042.050986    35124.499130       0.090780      -0.096194       1.512373
2 Feb 2018 03:36:00.000     3365.575678     21036.233064    35214.872829       0.089849      -0.097509       1.500276
2 Feb 2018 03:37:00.000     3370.981705     21030.337676    35304.521812       0.088912      -0.098777       1.488214
2 Feb 2018 03:38:00.000     3376.331377     21024.367654    35393.448146       0.087971      -0.099997       1.476186
2 Feb 2018 03:39:00.000     3381.624415     21018.325795    35481.653876       0.087025      -0.101171       1.464192
2 Feb 2018 03:40:00.000     3386.860557     21012.214863    35569.141020       0.086075      -0.102299       1.452232
2 Feb 2018 03:41:00.000     3392.039566     21006.037590    35655.911574       0.085121      -0.103382       1.440304
2 Feb 2018 03:42:00.000     3397.161221     20999.796673    35741.967509       0.084163      -0.104421       1.428410
2 Feb 2018 03:43:00.000     3402.225320     20993.494779    35827.310772       0.083203      -0.105415       1.416547
2 Feb 2018 03:44:00.000     3407.231573     20987.134810    35911.943139       0.082239      -0.106365       1.404716
2 Feb 2018 03:45:00.000     3412.180036     20980.718831    35995.866804       0.081273      -0.107273       1.392917
2 Feb 2018 03:46:00.000     3417.070454     20974.249682    36079.083498       0.080305      -0.108137       1.381149
2 Feb 2018 03:47:00.000     3421.902701     20967.729902    36161.595076       0.079334      -0.108960       1.369412
2 Feb 2018 03:48:00.000     3426.676669     20961.162002    36243.403369       0.078362      -0.109741       1.357705
2 Feb 2018 03:49:00.000     3431.392267     20954.548460    36324.510187       0.077389      -0.110481       1.346028
2 Feb 2018 03:50:00.000     3436.049423     20947.891727    36404.917317       0.076415      -0.111181       1.334381
2 Feb 2018 03:51:00.000     3440.648082     20941.194221    36484.626527       0.075440      -0.111840       1.322762
2 Feb 2018 03:52:00.000     3445.188207     20934.458335    36563.639560       0.074464      -0.112460       1.311173
2 Feb 2018 03:53:00.000     3449.669775     20927.686429    36641.958139       0.073488      -0.113041       1.299612
2 Feb 2018 03:54:00.000     3454.092783     20920.880837    36719.583967       0.072512      -0.113583       1.288080
2 Feb 2018 03:55:00.000     3458.457244     20914.043863    36796.518724       0.071537      -0.114087       1.276575
2 Feb 2018 03:56:00.000     3462.763186     20907.177785    36872.764070       0.070562      -0.114553       1.265098
2 Feb 2018 03:57:00.000     3467.010655     20900.284851    36948.321646       0.069588      -0.114982       1.253648
2 Feb 2018 03:58:00.000     3471.199711     20893.367283    37023.193071       0.068615      -0.115374       1.242225
2 Feb 2018 03:59:00.000     3475.330432     20886.427276    37097.379945       0.067644      -0.115730       1.230828
2 Feb 2018 04:00:00.000     3479.402909     20879.466996    37170.883847       0.066674      -0.116050       1.219458
2 Feb 2018 04:01:00.000     3483.417251     20872.488584    37243.706338       0.065707      -0.116334       1.208113
2 Feb 2018 04:02:00.000     3487.373580     20865.494155    37315.848958       0.064741      -0.116583       1.196794
2 Feb 2018 04:03:00.000     3491.272033     20858.485796    37387.313228       0.063778      -0.116798       1.185500
2 Feb 2018 04:04:00.000     3495.112765     20851.465570    37458.100651       0.062817      -0.116979       1.174231
2 Feb 2018 04:05:00.000     3498.895940     20844.435512    37528.212709       0.061860      -0.117126       1.162987
2 Feb 2018 04:06:00.000     3502.621742     20837.397634    37597.650868       0.060905      -0.117239       1.151766
2 Feb 2018 04:07:00.000     3506.290365     20830.353921    37666.416574       0.059954      -0.117320       1.140570
2 Feb 2018 04:08:00.000     3509.902020     20823.306332    37734.511253       0.059007      -0.117368       1.129397
2 Feb 2018 04:09:00.000     3513.456929     20816.256805    37801.936316       0.058063      -0.117385       1.118248
2 Feb 2018 04:10:00.000     3516.955329     20809.207249    37868.693154       0.057124      -0.117369       1.107122
2 Feb 2018 04:11:00.000     3520.397472     20802.159552    37934.783141       0.056188      -0.117322       1.096018
2 Feb 2018 04:12:00.000     3523.783619     20795.115574    38000.207631       0.055257      -0.117245       1.084937
2 Feb 2018 04:13:00.000     3527.114049     20788.077155    38064.967964       0.054331      -0.117137       1.073878
2 Feb 2018 04:14:00.000     3530.388982     20781.046367    38129.065326       0.053410      -0.116999       1.062841
2 Feb 2018 04:15:00.000     3533.608859     20774.024482    38192.501290       0.052494      -0.116831       1.051826
2 Feb 2018 04:16:00.000     3536.773924     20767.013527    38255.277008       0.051584      -0.116635       1.040832
2 Feb 2018 04:17:00.000     3539.884504     20760.015246    38317.393749       0.050679      -0.116409       1.029858
2 Feb 2018 04:18:00.000     3542.940939     20753.031359    38378.852766       0.049779      -0.116155       1.018906
2 Feb 2018 04:19:00.000     3545.943579     20746.063563    38439.655296       0.048886      -0.115872       1.007974
2 Feb 2018 04:20:00.000     3548.892788     20739.113533    38499.802557       0.047999      -0.115562       0.997062
2 Feb 2018 04:21:00.000     3551.788939     20732.182922    38559.295754       0.047118      -0.115225       0.986171
2 Feb 2018 04:22:00.000     3554.632420     20725.273358    38618.136073       0.046243      -0.114861       0.975298
2 Feb 2018 04:23:00.000     3557.423626     20718.386449    38676.324686       0.045376      -0.114470       0.964446
2 Feb 2018 04:24:00.000     3560.162966     20711.523779    38733.862748       0.044515      -0.114052       0.953612
2 Feb 2018 04:25:00.000     3562.850859     20704.686912    38790.751398       0.043661      -0.113609       0.942797
2 Feb 2018 04:26:00.000     3565.487736     20697.877388    38846.991759       0.042815      -0.113141       0.932001
2 Feb 2018 04:27:00.000     3568.074036     20691.096727    38902.584939       0.041976      -0.112647       0.921223
2 Feb 2018 04:28:00.000     3570.610210     20684.346425    38957.532031       0.041144      -0.112129       0.910463
2 Feb 2018 04:29:00.000     3573.096720     20677.627960    39011.834113       0.040320      -0.111586       0.899722
2 Feb 2018 04:30:00.000     3575.534036     20670.942786    39065.492246       0.039505      -0.111019       0.888997
2 Feb 2018 04:31:00.000     3577.922640     20664.292337    39118.507477       0.038697      -0.110428       0.878290
2 Feb 2018 04:32:00.000     3580.263023     20657.678023    39170.880838       0.037898      -0.109814       0.867600
2 Feb 2018 04:33:00.000     3582.555685     20651.101238    39222.613346       0.037107      -0.109177       0.856927
2 Feb 2018 04:34:00.000     3584.801135     20644.563351    39273.706003       0.036324      -0.108517       0.846270
2 Feb 2018 04:35:00.000     3586.999894     20638.065713    39324.159798       0.035551      -0.107835       0.835630
2 Feb 2018 04:36:00.000     3589.152488     20631.609652    39373.975703       0.034786      -0.107131       0.825006
2 Feb 2018 04:37:00.000     3591.259456     20625.196476    39423.154677       0.034030      -0.106406       0.814398
2 Feb 2018 04:38:00.000     3593.321342     20618.827475    39471.697664       0.033284      -0.105659       0.803805
2 Feb 2018 04:39:00.000     3595.338702     20612.503916    39519.605594       0.032546      -0.104891       0.793228
2 Feb 2018 04:40:00.000     3597.312098     20606.227047    39566.879384       0.031819      -0.104102       0.782666
2 Feb 2018 04:41:00.000     3599.242102     20599.998095    39613.519936       0.031100      -0.103293       0.772119
2 Feb 2018 04:42:00.000     3601.129293     20593.818268    39659.528137       0.030392      -0.102464       0.761586
2 Feb 2018 04:43:00.000     3602.974258     20587.688754    39704.904861       0.029693      -0.101616       0.751068
2 Feb 2018 04:44:00.000     3604.777561     20581.610961    39749.650849       0.029004      -0.100748       0.740564
2 Feb 2018 04:45:00.000     3606.539870     20575.585556    39793.767189       0.028326      -0.099862       0.730075
2 Feb 2018 04:46:00.000     3608.261761     20569.613909    39837.254594       0.027658      -0.098956       0.719598
2 Feb 2018 04:47:00.000     3609.943853     20563.697130    39880.113882       0.027000      -0.098032       0.709136
2 Feb 2018 04:48:00.000     3611.586770     20557.836308    39922.345861       0.026352      -0.097091       0.698687
2 Feb 2018 04:49:00.000     3613.191145     20552.032513    39963.951323       0.025715      -0.096131       0.688251
2 Feb 2018 04:50:00.000     3614.757617     20546.286797    40004.931049       0.025089      -0.095155       0.677828
2 Feb 2018 04:51:00.000     3616.286831     20540.600192    40045.285804       0.024474      -0.094161       0.667417
2 Feb 2018 04:52:00.000     3617.779439     20534.973712    40085.016343       0.023869      -0.093150       0.657019
2 Feb 2018 04:53:00.000     3619.236101     20529.408350    40124.123405       0.023276      -0.092123       0.646633
2 Feb 2018 04:54:00.000     3620.657481     20523.905081    40162.607720       0.022693      -0.091080       0.636260
2 Feb 2018 04:55:00.000     3622.044251     20518.464863    40200.470001       0.022122      -0.090022       0.625898
2 Feb 2018 04:56:00.000     3623.397088     20513.088633    40237.710951       0.021563      -0.088947       0.615547
2 Feb 2018 04:57:00.000     3624.716674     20507.777309    40274.331259       0.021014      -0.087858       0.605208
2 Feb 2018 04:58:00.000     3626.003700     20502.531792    40310.331601       0.020478      -0.086754       0.594880
2 Feb 2018 04:59:00.000     3627.258859     20497.352965    40345.712643       0.019952      -0.085635       0.584564
2 Feb 2018 05:00:00.000     3628.482851     20492.241691    40380.475035       0.019439      -0.084502       0.574257
2 Feb 2018 05:01:00.000     3629.676381     20487.198814    40414.619418       0.018937      -0.083355       0.563962
2 Feb 2018 05:02:00.000     3630.840160     20482.225162    40448.146417       0.018447      -0.082194       0.553677
2 Feb 2018 05:03:00.000     3631.974902     20477.321543    40481.056647       0.017970      -0.081020       0.543402
2 Feb 2018 05:04:00.000     3633.081328     20472.488748    40513.350712       0.017504      -0.079833       0.533137
2 Feb 2018 05:05:00.000     3634.160163     20467.727549    40545.029200       0.017050      -0.078633       0.522881
2 Feb 2018 05:06:00.000     3635.212135     20463.038701    40576.092690       0.016609      -0.077421       0.512635
2 Feb 2018 05:07:00.000     3636.237979     20458.422939    40606.541749       0.016180      -0.076197       0.502399
2 Feb 2018 05:08:00.000     3637.238432     20453.880982    40636.376930       0.015763      -0.074961       0.492171
2 Feb 2018 05:09:00.000     3638.214237     20449.413530    40665.598775       0.015358      -0.073713       0.481953
2 Feb 2018 05:10:00.000     3639.166140     20445.021267    40694.207814       0.014966      -0.072455       0.471743
2 Feb 2018 05:11:00.000     3640.094890     20440.704857    40722.204566       0.014587      -0.071185       0.461542
2 Feb 2018 05:12:00.000     3641.001242     20436.464948    40749.589537       0.014220      -0.069904       0.451349
2 Feb 2018 05:13:00.000     3641.885952     20432.302169    40776.363222       0.013866      -0.068614       0.441165
2 Feb 2018 05:14:00.000     3642.749780     20428.217345    40802.525998       0.013524      -0.067313       0.430988
2 Feb 2018 05:15:00.000     3643.593493     20424.210644    40828.078549       0.013195      -0.066002       0.420819
2 Feb 2018 05:16:00.000     3644.417856     20420.282858    40853.021228       0.012879      -0.064682       0.410658
2 Feb 2018 05:17:00.000     3645.223639     20416.434546    40877.354484       0.012576      -0.063353       0.400504
2 Feb 2018 05:18:00.000     3646.011615     20412.666250    40901.078753       0.012286      -0.062015       0.390357
2 Feb 2018 05:19:00.000     3646.782560     20408.978496    40924.194461       0.012009      -0.060668       0.380217
2 Feb 2018 05:20:00.000     3647.537251     20405.371791    40946.702022       0.011744      -0.059313       0.370084
2 Feb 2018 05:21:00.000     3648.276469     20401.846626    40968.601837       0.011493      -0.057950       0.359958
2 Feb 2018 05:22:00.000     3649.000997     20398.403474    40989.894299       0.011255      -0.056579       0.349838
2 Feb 2018 05:23:00.000     3649.711620     20395.042792    41010.579787       0.011030      -0.055201       0.339724
2 Feb 2018 05:24:00.000     3650.409125     20391.765019    41030.658669       0.010818      -0.053815       0.329616
2 Feb 2018 05:25:00.000     3651.094301     20388.570577    41050.131303       0.010619      -0.052423       0.319514
2 Feb 2018 05:26:00.000     3651.767939     20385.459872    41068.998035       0.010433      -0.051024       0.309418
2 Feb 2018 05:27:00.000     3652.430831     20382.433292    41087.259199       0.010261      -0.049619       0.299327
2 Feb 2018 05:28:00.000     3653.083770     20379.491207    41104.915121       0.010102      -0.048207       0.289242
2 Feb 2018 05:29:00.000     3653.727552     20376.633974    41121.966111       0.009956      -0.046790       0.279162
2 Feb 2018 05:30:00.000     3654.362973     20373.861929    41138.412473       0.009823      -0.045367       0.269086
2 Feb 2018 05:31:00.000     3654.990830     20371.175394    41154.254496       0.009704      -0.043940       0.259016
2 Feb 2018 05:32:00.000     3655.611921     20368.574673    41169.492460       0.009598      -0.042507       0.248950
2 Feb 2018 05:33:00.000     3656.227046     20366.060054    41184.126633       0.009505      -0.041069       0.238888
2 Feb 2018 05:34:00.000     3656.837004     20363.631806    41198.157273       0.009426      -0.039628       0.228831
2 Feb 2018 05:35:00.000     3657.442595     20361.290186    41211.584627       0.009360      -0.038182       0.218777
2 Feb 2018 05:36:00.000     3658.044620     20359.035430    41224.408931       0.009307      -0.036732       0.208728
2 Feb 2018 05:37:00.000     3658.643879     20356.867760    41236.630408       0.009268      -0.035279       0.198682
2 Feb 2018 05:38:00.000     3659.241174     20354.787380    41248.249274       0.009242      -0.033822       0.188640
2 Feb 2018 05:39:00.000     3659.837304     20352.794479    41259.265730       0.009229      -0.032363       0.178600
2 Feb 2018 05:40:00.000     3660.433071     20350.889228    41269.679970       0.009230      -0.030900       0.168564
2 Feb 2018 05:41:00.000     3661.029275     20349.071783    41279.492175       0.009244      -0.029436       0.158531
2 Feb 2018 05:42:00.000     3661.626716     20347.342283    41288.702515       0.009271      -0.027969       0.148501
2 Feb 2018 05:43:00.000     3662.226192     20345.700850    41297.311150       0.009312      -0.026500       0.138473
2 Feb 2018 05:44:00.000     3662.828523     20344.147771    41305.318139       0.009366      -0.025029       0.128448
2 Feb 2018 05:45:00.000     3663.434467     20342.682775    41312.723801       0.009433      -0.023558       0.118425
2 Feb 2018 05:46:00.000     3664.044840     20341.306117    41319.528173       0.009513      -0.022085       0.108404
2 Feb 2018 05:47:00.000     3664.660438     20340.017854    41325.731372       0.009607      -0.020611       0.098384
2 Feb 2018 05:48:00.000     3665.282054     20338.818028    41331.333503       0.009714      -0.019137       0.088367
2 Feb 2018 05:49:00.000     3665.910481     20337.706665    41336.334663       0.009834      -0.017662       0.078351
2 Feb 2018 05:50:00.000     3666.546512     20336.683773    41340.734936       0.009968      -0.016187       0.068336
2 Feb 2018 05:51:00.000     3667.190935     20335.749346    41344.534395       0.010114      -0.014713       0.058322
2 Feb 2018 05:52:00.000     3667.844538     20334.903361    41347.733105       0.010274      -0.013239       0.048310
2 Feb 2018 05:53:00.000     3668.508107     20334.145778    41350.331117       0.010446      -0.011766       0.038298
2 Feb 2018 05:54:00.000     3669.182427     20333.476543    41352.328474       0.010632      -0.010294       0.028287
2 Feb 2018 05:55:00.000     3669.868278     20332.895584    41353.725207       0.010831      -0.008823       0.018276
2 Feb 2018 05:56:00.000     3670.566440     20332.402815    41354.521336       0.011042      -0.007354       0.008265
2 Feb 2018 05:57:00.000     3671.277690     20331.998133    41354.716871       0.011267      -0.005887      -0.001745
2 Feb 2018 05:58:00.000     3672.002801     20331.681419    41354.311812       0.011504      -0.004422      -0.011756
2 Feb 2018 05:59:00.000     3672.742545     20331.452538    41353.306148       0.011755      -0.002959      -0.021767
2 Feb 2018 06:00:00.000     3673.497691     20331.311340    41351.699855       0.012018      -0.001499      -0.031778
2 Feb 2018 06:01:00.000     3674.269004     20331.257658    41349.492902       0.012294      -0.000042      -0.041790
2 Feb 2018 06:02:00.000     3675.057245     20331.291310    41346.685244       0.012582       0.001413      -0.051803
2 Feb 2018 06:03:00.000     3675.863175     20331.412098    41343.276828       0.012883       0.002863      -0.061816
2 Feb 2018 06:04:00.000     3676.687548     20331.619808    41339.267590       0.013197       0.004310      -0.071831
2 Feb 2018 06:05:00.000     3677.531116     20331.914211    41334.657452       0.013523       0.005753      -0.081848
2 Feb 2018 06:06:00.000     3678.394628     20332.295061    41329.446331       0.013862       0.007192      -0.091865
2 Feb 2018 06:07:00.000     3679.278827     20332.762097    41323.634127       0.014213       0.008626      -0.101885
2 Feb 2018 06:08:00.000     3680.184454     20333.315043    41317.220734       0.014576       0.010056      -0.111906
2 Feb 2018 06:09:00.000     3681.112245     20333.953606    41310.206034       0.014951       0.011480      -0.121930
2 Feb 2018 06:10:00.000     3682.062932     20334.677478    41302.589897       0.015339       0.012900      -0.131956
2 Feb 2018 06:11:00.000     3683.037243     20335.486336    41294.372184       0.015739       0.014313      -0.141984
2 Feb 2018 06:12:00.000     3684.035899     20336.379839    41285.552745       0.016151       0.015721      -0.152014
2 Feb 2018 06:13:00.000     3685.059620     20337.357633    41276.131417       0.016574       0.017123      -0.162048
2 Feb 2018 06:14:00.000     3686.109151     20338.419490    41266.107955       0.017010       0.018519      -0.172084
2 Feb 2018 06:15:00.000     3687.185136     20339.564738    41255.482324       0.017457       0.019908      -0.182124
2 Feb 2018 06:16:00.000     3688.288311     20340.793119    41244.254256       0.017916       0.021290      -0.192167
2 Feb 2018 06:17:00.000     3689.419372     20342.104215    41232.423546       0.018387       0.022665      -0.202213
2 Feb 2018 06:18:00.000     3690.579014     20343.497593    41219.989980       0.018869       0.024033      -0.212263
2 Feb 2018 06:19:00.000     3691.767923     20344.972806    41206.953330       0.019362       0.025393      -0.222317
2 Feb 2018 06:20:00.000     3692.986780     20346.529390    41193.313359       0.019867       0.026746      -0.232375
2 Feb 2018 06:21:00.000     3694.236261     20348.166864    41179.069820       0.020383       0.028090      -0.242437
2 Feb 2018 06:22:00.000     3695.517036     20349.884735    41164.222452       0.020910       0.029426      -0.252504
2 Feb 2018 06:23:00.000     3696.829769     20351.682492    41148.770987       0.021448       0.030753      -0.262575
2 Feb 2018 06:24:00.000     3698.175116     20353.559609    41132.715143       0.021997       0.032071      -0.272651
2 Feb 2018 06:25:00.000     3699.553728     20355.515546    41116.054628       0.022557       0.033380      -0.282732
2 Feb 2018 06:26:00.000     3700.966250     20357.549745    41098.789139       0.023127       0.034680      -0.292818
2 Feb 2018 06:27:00.000     3702.413320     20359.661634    41080.918361       0.023708       0.035970      -0.302910
2 Feb 2018 06:28:00.000     3703.895568     20361.850626    41062.441970       0.024300       0.037250      -0.313007
2 Feb 2018 06:29:00.000     3705.413619     20364.116118    41043.359628       0.024902       0.038520      -0.323109
2 Feb 2018 06:30:00.000     3706.968090     20366.457492    41023.670988       0.025514       0.039780      -0.333218
2 Feb 2018 06:31:00.000     3708.559589     20368.874113    41003.375692       0.026136       0.041029      -0.343333
2 Feb 2018 06:32:00.000     3710.188720     20371.365333    40982.473368       0.026768       0.042267      -0.353453
2 Feb 2018 06:33:00.000     3711.856076     20373.930487    40960.963637       0.027410       0.043494      -0.363581
2 Feb 2018 06:34:00.000     3713.562246     20376.568894    40938.846104       0.028061       0.044709      -0.373715
2 Feb 2018 06:35:00.000     3715.307808     20379.279861    40916.120366       0.028723       0.045912      -0.383856
2 Feb 2018 06:36:00.000     3717.093333     20382.062674    40892.786008       0.029393       0.047104      -0.394003
2 Feb 2018 06:37:00.000     3718.919385     20384.916610    40868.842602       0.030073       0.048283      -0.404158
2 Feb 2018 06:38:00.000     3720.786517     20387.840926    40844.289711       0.030763       0.049450      -0.414321
2 Feb 2018 06:39:00.000     3722.695278     20390.834864    40819.126883       0.031461       0.050604      -0.424491
2 Feb 2018 06:40:00.000     3724.646204     20393.897654    40793.353659       0.032168       0.051745      -0.434669
2 Feb 2018 06:41:00.000     3726.639825     20397.028506    40766.969565       0.032884       0.052873      -0.444855
2 Feb 2018 06:42:00.000     3728.676661     20400.226618    40739.974116       0.033608       0.053988      -0.455048
2 Feb 2018 06:43:00.000     3730.757223     20403.491171    40712.366815       0.034341       0.055088      -0.465251
2 Feb 2018 06:44:00.000     3732.882048     20406.821436    40684.147100       0.035082       0.056175      -0.475462
2 Feb 2018 06:45:00.000     3735.051559     20410.216353    40655.314562       0.035832       0.057247      -0.485681
2 Feb 2018 06:46:00.000     3737.266274     20413.675164    40625.868612       0.036589       0.058305      -0.495910
2 Feb 2018 06:47:00.000     3739.526667     20417.196988    40595.808708       0.037354       0.059348      -0.506148
2 Feb 2018 06:48:00.000     3741.833202     20420.780929    40565.134293       0.038127       0.060376      -0.516395
2 Feb 2018 06:49:00.000     3744.186332     20424.426077    40533.844800       0.038907       0.061388      -0.526652
2 Feb 2018 06:50:00.000     3746.586501     20428.131505    40501.939649       0.039695       0.062385      -0.536918
2 Feb 2018 06:51:00.000     3749.034143     20431.896271    40469.418249       0.040489       0.063366      -0.547195
2 Feb 2018 06:52:00.000     3751.529681     20435.719417    40436.279995       0.041291       0.064331      -0.557481
2 Feb 2018 06:53:00.000     3754.073528     20439.599971    40402.524271       0.042099       0.065280      -0.567778
2 Feb 2018 06:54:00.000     3756.666085     20443.536945    40368.150448       0.042914       0.066212      -0.578086
2 Feb 2018 06:55:00.000     3759.307743     20447.529334    40333.157886       0.043736       0.067128      -0.588404
2 Feb 2018 06:56:00.000     3761.998882     20451.576120    40297.545930       0.044563       0.068026      -0.598734
2 Feb 2018 06:57:00.000     3764.739872     20455.676267    40261.313917       0.045397       0.068907      -0.609074
2 Feb 2018 06:58:00.000     3767.531068     20459.828724    40224.461165       0.046237       0.069770      -0.619426
2 Feb 2018 06:59:00.000     3770.372818     20464.032427    40186.986986       0.047082       0.070615      -0.629790
2 Feb 2018 07:00:00.000     3773.265454     20468.286292    40148.890674       0.047933       0.071442      -0.640165
2 Feb 2018 07:01:00.000     3776.209300     20472.589224    40110.171514       0.048789       0.072251      -0.650553
2 Feb 2018 07:02:00.000     3779.204665     20476.940108    40070.828776       0.049650       0.073041      -0.660953
2 Feb 2018 07:03:00.000     3782.251848     20481.337817    40030.861717       0.050516       0.073812      -0.671365
2 Feb 2018 07:04:00.000     3785.351133     20485.781206    39990.269582       0.051386       0.074564      -0.681790
2 Feb 2018 07:05:00.000     3788.502795     20490.269116    39949.051603       0.052261       0.075296      -0.692228
2 Feb 2018 07:06:00.000     3791.707093     20494.800371    39907.206999       0.053141       0.076009      -0.702679
2 Feb 2018 07:07:00.000     3794.964275     20499.373778    39864.734974       0.054024       0.076702      -0.713143
2 Feb 2018 07:08:00.000     3798.274575     20503.988132    39821.634720       0.054911       0.077374      -0.723621
2 Feb 2018 07:09:00.000     3801.638216     20508.642209    39777.905416       0.055802       0.078026      -0.734113
2 Feb 2018 07:10:00.000     3805.055403     20513.334770    39733.546226       0.056696       0.078657      -0.744618
2 Feb 2018 07:11:00.000     3808.526332     20518.064560    39688.556303       0.057593       0.079267      -0.755138
2 Feb 2018 07:12:00.000     3812.051183     20522.830309    39642.934784       0.058493       0.079856      -0.765673
2 Feb 2018 07:13:00.000     3815.630123     20527.630730    39596.680792       0.059395       0.080423      -0.776222
2 Feb 2018 07:14:00.000     3819.263333     20532.464586    39549.793402       0.060301       0.080969      -0.786786
2 Feb 2018 07:15:00.000     3822.950893     20537.330425    39502.271783       0.061208       0.081492      -0.797366
2 Feb 2018 07:16:00.000     3826.692956     20542.226980    39454.114980       0.062117       0.081993      -0.807960
2 Feb 2018 07:17:00.000     3830.489631     20547.152899    39405.322062       0.063028       0.082471      -0.818571
2 Feb 2018 07:18:00.000     3834.341011     20552.106816    39355.892081       0.063940       0.082926      -0.829197
2 Feb 2018 07:19:00.000     3838.247178     20557.087348    39305.824078       0.064854       0.083358      -0.839840
2 Feb 2018 07:20:00.000     3842.208193     20562.093093    39255.117078       0.065768       0.083767      -0.850498
2 Feb 2018 07:21:00.000     3846.224106     20567.122637    39203.770090       0.066683       0.084152      -0.861174
2 Feb 2018 07:22:00.000     3850.294949     20572.174547    39151.782111       0.067599       0.084513      -0.871866
